Time Stamp (ns since boot),xGyro (rad/s),yGyro (rad/s),zGyro (rad/s), xAccel (g), yAccel (g), zAccel (g), xMag (uT), yMag (uT), zMag (uT), Temp (C), Roll (deg), Pitch (deg), Yaw (deg), Yaw Accuracy (deg)
1002566277446,0.0011150655,-6.1598915E-4,-0.0031792817,0.38067806,0.055066638,9.902418,-34.89111,-3.615624,-75.142975,N/A,-2.300604,0.14852686,88.487274,180.0
1002571277046,0.00218033,-6.1598915E-4,0.001081776,0.38067806,0.055066638,9.902418,-35.06457,-4.903483,-75.395035,N/A,-2.300604,0.14852697,88.487274,180.0
1002576278503,0.00218033,-6.1598915E-4,0.001081776,0.38307226,0.033518825,9.840169,-35.176414,-5.7504187,-75.3995,N/A,-2.2996836,0.14898477,88.487274,180.0
1002581277888,0.00218033,0.002579804,-0.0010487528,0.37349546,0.016759412,9.900024,-35.176414,-5.7504187,-75.3995,N/A,-2.2996838,0.14898477,88.487274,180.0
1002586279225,4.980111E-5,-0.002746518,-0.0010487528,0.4141969,0.045489833,9.890448,-35.176414,-5.7504187,-75.3995,N/A,-2.2981348,0.14969061,88.48729,180.0
1002591278519,0.0011150655,0.0015145397,1.6511598E-5,0.4309563,0.031124622,9.880871,-34.9843,-5.6029887,-75.14378,N/A,-2.2981348,0.1496904,88.48729,180.0
1002596279784,0.0011150655,0.0015145397,-0.0010487528,0.40940848,0.016759412,9.818622,-34.9843,-5.6029887,-75.14378,N/A,-2.2973902,0.15046903,88.48735,180.0
1002601279025,-0.0010154633,-0.0038117825,1.6511598E-5,0.34955344,0.02873042,9.792285,-34.699894,-4.9356112,-74.92577,N/A,-2.2973905,0.15046862,88.487335,180.0
1002606280244,4.980111E-5,0.0015145397,-0.0010487528,0.39504328,0.04309563,9.885659,-34.699894,-4.9356112,-74.92577,N/A,-2.2965894,0.15123585,88.48738,180.0
1002611279447,0.00218033,0.0015145397,-0.0031792817,0.36631286,0.07182605,9.876082,-34.38317,-4.1000614,-74.56109,N/A,-2.2965894,0.15123564,88.48738,180.0
1002616280620,4.980111E-5,-6.1598915E-4,-0.0010487528,0.39983168,0.031124622,9.873688,-34.38317,-4.1000614,-74.56109,N/A,-2.2965894,0.15123564,88.48738,180.0
1002621279781,-0.0020807278,0.002579804,-0.0010487528,0.4405331,0.021547815,9.830592,-33.86133,-2.8448234,-73.7309,N/A,-2.2961059,0.15223327,88.48741,180.0
1002626280932,-0.0020807278,0.0015145397,-0.0021140173,0.39743748,0.055066638,9.89763,-33.86133,-2.8448234,-73.7309,N/A,-2.2948713,0.15213403,88.48741,180.0
1002631281264,-0.0020807278,-0.002746518,0.001081776,0.3878607,-0.0047884034,9.847352,-33.315132,-1.2961644,-72.671974,N/A,-2.2948713,0.15213393,88.48741,180.0
1002636284150,-0.0010154633,0.0015145397,-0.0010487528,0.4261679,0.019153614,9.859323,-33.315132,-1.2961644,-72.671974,N/A,-2.296709,0.15294789,88.48744,180.0
1002641284152,-0.0010154633,4.4927528E-4,-0.0010487528,0.39025488,0.04070143,9.878476,-32.81347,0.145443,-71.80995,N/A,-2.296709,0.15294757,88.48744,180.0
1002646286845,-0.0010154633,-0.0038117825,0.0021470406,0.41180268,0.055066638,9.828198,-32.81347,0.145443,-71.80995,N/A,-2.2957406,0.1526874,88.48741,180.0
1002651286739,0.0011150655,-6.1598915E-4,1.6511598E-5,0.40940848,0.021547815,9.830592,-32.246803,1.4880852,-71.25714,N/A,-2.2957408,0.15268707,88.48741,180.0
1002656289339,0.0011150655,-6.1598915E-4,1.6511598E-5,0.37588966,-0.019153614,9.818622,-32.246803,1.4880852,-71.25714,N/A,-2.2946491,0.15485343,88.48752,180.0
1002661289221,4.980111E-5,-0.002746518,0.0021470406,0.39264908,0.05746084,9.861717,-31.72415,2.651291,-70.98372,N/A,-2.2946491,0.15485322,88.48752,180.0
1002666291789,-0.0010154633,-6.1598915E-4,1.6511598E-5,0.3878607,0.06703765,9.866506,-31.72415,2.651291,-70.98372,N/A,-2.2964196,0.15483055,88.48752,180.0
1002671291644,-0.0014815165,-5.494101E-4,-7.9894834E-4,0.36391866,0.035913024,9.868899,-31.415064,3.2387192,-70.97209,N/A,-2.2964199,0.15483055,88.48752,180.0
1002676294204,-4.1625206E-4,-0.002679939,2.663161E-4,0.41180268,0.045489833,9.847352,-31.415064,3.2387192,-70.97209,N/A,-2.2961805,0.15470856,88.48752,180.0
1002681294026,6.4901233E-4,0.0026463831,-7.9894834E-4,0.4285621,0.031124622,9.821015,-31.462164,3.2047548,-71.13975,N/A,-2.2961805,0.15470824,88.48752,180.0
1002686296480,6.4901233E-4,0.0015811187,2.663161E-4,0.39264908,-0.0023942017,9.85214,-31.462164,3.2047548,-71.13975,N/A,-2.2970338,0.1549228,88.48753,180.0
1002691296236,0.0017142767,-0.002679939,0.0013315806,0.39025488,0.009576807,9.895236,-31.781403,2.8955877,-71.35242,N/A,-2.2970335,0.15492247,88.48752,180.0
1002696299303,0.0038448055,-5.494101E-4,-7.9894834E-4,0.38067806,0.016759412,9.876082,-31.781403,2.8955877,-71.35242,N/A,-2.2981598,0.15572153,88.48755,180.0
1002701299354,-4.1625206E-4,-0.0016146746,0.002396845,0.40940848,0.019153614,9.900024,-32.01895,2.6275368,-71.49995,N/A,-2.29816,0.1557213,88.48755,180.0
1002706301872,-4.1625206E-4,-0.0016146746,0.002396845,0.39983168,0.009576807,9.82341,-32.01895,2.6275368,-71.49995,N/A,-2.2974079,0.15517353,88.48753,180.0
1002711301614,6.4901233E-4,5.158543E-4,2.663161E-4,0.4333505,0.047884032,9.92636,-32.088806,2.439609,-71.67624,N/A,-2.2974076,0.1551733,88.48753,180.0
1002716303973,-0.0014815165,-0.0016146746,0.0013315806,0.36870706,-0.011971008,9.880871,-32.088806,2.439609,-71.67624,N/A,-2.2960007,0.15689309,88.487595,180.0
1002721303623,-0.0014815165,-0.002679939,2.663161E-4,0.40701428,0.0023942017,9.82341,-32.168663,2.193532,-71.93528,N/A,-2.2960007,0.15689288,88.487595,180.0
1002726305959,6.4901233E-4,5.158543E-4,2.663161E-4,0.37349546,-0.0023942017,9.828198,-32.168663,2.193532,-71.93528,N/A,-2.2977998,0.15767105,88.48764,180.0
1002731305521,0.0027795413,5.158543E-4,-7.9894834E-4,0.36870706,0.05267244,9.799467,-32.163258,1.5304285,-72.38301,N/A,-2.2978003,0.15767084,88.48764,180.0
1002736307725,6.4901233E-4,-0.0016146746,2.663161E-4,0.4189853,-0.011971008,9.856929,-32.163258,1.5304285,-72.38301,N/A,-2.2974548,0.15601124,88.487564,180.0
1002741307209,6.4901233E-4,0.0015811187,-7.9894834E-4,0.4261679,0.0047884034,9.890448,-32.03655,0.43568787,-73.10687,N/A,-2.2974548,0.15601112,88.487564,180.0
1002746309354,-0.0014815165,-5.494101E-4,0.0013315806,0.38067806,0.076614454,9.890448,-32.03655,0.43568787,-73.10687,N/A,-2.2973306,0.15536833,88.48755,180.0
1002751308805,-4.1625206E-4,5.158543E-4,0.0013315806,0.4309563,0.04309563,9.809045,-32.11453,-0.20309329,-73.65601,N/A,-2.2973306,0.15536822,88.48755,180.0
1002756310970,6.4901233E-4,0.0015811187,0.0013315806,0.4309563,0.04309563,9.909601,-32.11453,-0.20309329,-73.65601,N/A,-2.2987568,0.15549794,88.48755,180.0
1002761310496,-4.1625206E-4,5.158543E-4,0.0013315806,0.39743748,0.038307227,9.816227,-32.43072,-0.07453676,-73.716064,N/A,-2.2987568,0.15549794,88.48755,180.0
1002766312634,-4.1625206E-4,-0.0016146746,2.663161E-4,0.4141969,0.007182605,9.82341,-32.43072,-0.07453676,-73.716064,N/A,-2.2982154,0.15327252,88.48746,180.0
1002771312110,0.0017142767,0.0015811187,-0.0029294773,0.34715924,-0.01436521,9.885659,-32.71643,0.25400463,-73.36735,N/A,-2.2982156,0.15327232,88.48746,180.0
1002776314581,-4.1625206E-4,-0.002679939,-0.0018642128,0.39264908,0.08140286,9.883265,-32.819675,0.4422858,-72.81076,N/A,-2.2966154,0.15318605,88.48744,180.0
1002781314184,6.4901233E-4,-5.494101E-4,2.663161E-4,0.36631286,0.016759412,9.828198,-32.819675,0.4422858,-72.81076,N/A,-2.2966154,0.15318584,88.48744,180.0
1002786316286,6.4901233E-4,0.0015811187,2.663161E-4,0.40701428,0.009576807,9.959879,-32.819675,0.4422858,-72.81076,N/A,-2.2984726,0.15107615,88.48738,180.0
1002791315711,-4.1625206E-4,-0.0016146746,2.663161E-4,0.35194764,-0.035913024,9.892841,-32.741108,0.496615,-72.35419,N/A,-2.2984726,0.15107594,88.487366,180.0
1002796317703,0.0017142767,-0.0016146746,2.663161E-4,0.41180268,0.038307227,9.82341,-32.741108,0.496615,-72.35419,N/A,-2.2991908,0.15343061,88.48746,180.0
1002801317059,6.4901233E-4,0.0015811187,2.663161E-4,0.4261679,0.04309563,9.8042555,-32.73972,0.5504465,-72.04315,N/A,-2.2991908,0.15343061,88.48746,180.0
1002806319014,-0.0014815165,-5.494101E-4,2.663161E-4,0.39743748,0.05746084,9.844957,-32.73972,0.5504465,-72.04315,N/A,-2.3004513,0.15440781,88.48752,180.0
1002811318345,-4.1625206E-4,5.158543E-4,-7.9894834E-4,0.39743748,0.01436521,9.861717,-33.109516,0.4078043,-71.89292,N/A,-2.3004513,0.15440771,88.48752,180.0
1002816320253,-4.1625206E-4,0.0026463831,-7.9894834E-4,0.4141969,0.06703765,9.847352,-33.109516,0.4078043,-71.89292,N/A,-2.2993705,0.15227623,88.48741,180.0
1002821319491,6.4901233E-4,-5.494101E-4,-0.0018642128,0.4141969,0.023942016,9.856929,-33.613075,0.08821717,-71.893745,N/A,-2.2993705,0.15227623,88.48741,180.0
1002826321450,6.4901233E-4,5.158543E-4,-7.9894834E-4,0.33997664,0.01436521,9.825804,-33.613075,0.08821717,-71.893745,N/A,-2.2982173,0.1538495,88.48747,180.0
1002831320722,6.4901233E-4,0.0015811187,2.663161E-4,0.39983168,0.011971008,9.945514,-33.791325,0.22247222,-71.7513,N/A,-2.2982175,0.1538495,88.48747,180.0
1002836322583,-0.0014815165,-0.0016146746,2.663161E-4,0.3854665,0.05267244,9.907207,-33.791325,0.22247222,-71.7513,N/A,-2.2968888,0.15104641,88.487366,180.0
1002841321534,6.4901233E-4,-5.494101E-4,-7.9894834E-4,0.39504328,0.045489833,9.799467,-33.697273,0.73990464,-71.45726,N/A,-2.2968888,0.15104619,88.487366,180.0
1002846324202,0.0017142767,0.0026463831,-7.9894834E-4,0.3878607,0.059855044,9.842564,-33.697273,0.73990464,-71.45726,N/A,-2.2986462,0.15206222,88.48741,180.0
1002851323793,-4.1625206E-4,-0.0016146746,2.663161E-4,0.4189853,0.011971008,9.909601,-33.558594,1.0706738,-71.21584,N/A,-2.2986462,0.15206212,88.48741,180.0
1002856325730,-4.1625206E-4,0.0026463831,-7.9894834E-4,0.37828386,0.04070143,9.830592,-33.558594,1.0706738,-71.21584,N/A,-2.298769,0.15272988,88.48743,180.0
1002861324934,0.0027795413,0.0026463831,-7.9894834E-4,0.35434186,0.019153614,9.854534,-33.255325,1.1651602,-71.21809,N/A,-2.2987695,0.15272935,88.48743,180.0
1002866326673,-4.1625206E-4,5.158543E-4,2.663161E-4,0.35913026,0.021547815,9.844957,-33.255325,1.1651602,-71.21809,N/A,-2.3000705,0.1540549,88.4875,180.0
1002871325759,-4.1625206E-4,0.0015811187,-7.9894834E-4,0.4309563,0.0047884034,9.856929,-32.76275,1.2468659,-71.41048,N/A,-2.3000705,0.15405457,88.48749,180.0
1002876327412,-4.1625206E-4,5.158543E-4,2.663161E-4,0.39983168,-0.019153614,9.847352,-32.76275,1.2468659,-71.41048,N/A,-2.298176,0.15309598,88.48746,180.0
1002881326454,6.4901233E-4,-0.0016146746,0.002396845,0.36152446,0.02873042,9.883265,-32.559353,1.4696038,-71.48488,N/A,-2.298176,0.15309598,88.48746,180.0
1002886328073,0.0017142767,0.0015811187,0.0013315806,0.40462008,0.01436521,9.832987,-32.559353,1.4696038,-71.48488,N/A,-2.2978046,0.15466537,88.48753,180.0
1002891327095,-0.0014815165,-5.494101E-4,-0.0018642128,0.3878607,0.033518825,9.825804,-32.957455,1.6710652,-71.48076,N/A,-2.2978048,0.15466504,88.48753,180.0
1002896327931,-4.1625206E-4,-0.0016146746,0.0013315806,0.36631286,0.016759412,9.866506,-32.957455,1.6710652,-71.48076,N/A,-2.2983005,0.1552895,88.48755,180.0
1002901326569,0.0017142767,0.0037116476,-7.9894834E-4,0.38067806,0.05267244,9.830592,-33.489784,1.7037127,-71.521614,N/A,-2.2983007,0.1552894,88.48755,180.0
1002906327961,0.0017142767,0.0015811187,2.663161E-4,0.4141969,0.04309563,9.876082,-33.489784,1.7037127,-71.521614,N/A,-2.2962673,0.15549862,88.48755,180.0
1002911326881,-4.1625206E-4,-0.002679939,0.0013315806,0.4213795,0.02633622,9.876082,-33.67649,1.8200065,-71.442245,N/A,-2.2962673,0.15549819,88.48755,180.0
1002916328416,-0.0014815165,0.0015811187,0.0013315806,0.39743748,0.009576807,9.878476,-33.67649,1.8200065,-71.442245,N/A,-2.296263,0.15453073,88.48752,180.0
1002921327082,6.4901233E-4,-0.0016146746,2.663161E-4,0.37349546,0.031124622,9.888053,-33.653748,2.205616,-71.0762,N/A,-2.296263,0.15453073,88.48752,180.0
1002926328454,-4.1625206E-4,-0.0016146746,0.0034621095,0.40701428,-0.0047884034,9.849746,-33.653748,2.205616,-71.0762,N/A,-2.2952073,0.15299867,88.48746,180.0
1002931327547,6.4901233E-4,0.0026463831,-7.9894834E-4,0.34955344,0.019153614,9.9550905,-33.587437,2.7548616,-70.52695,N/A,-2.2952073,0.15299845,88.48744,180.0
1002936329123,-4.1625206E-4,5.158543E-4,0.002396845,0.37349546,0.033518825,9.880871,-33.587437,2.7548616,-70.52695,N/A,-2.2953582,0.15282962,88.48744,180.0
1002941328099,-4.1625206E-4,-0.0016146746,2.663161E-4,0.4333505,0.04309563,9.911995,-33.572826,3.1399121,-70.18449,N/A,-2.2953582,0.15282962,88.48744,180.0
1002946329594,6.4901233E-4,0.0037116476,-7.9894834E-4,0.39504328,0.011971008,9.830592,-33.572826,3.1399121,-70.18449,N/A,-2.293859,0.15341444,88.48747,180.0
1002951328532,-4.1625206E-4,5.158543E-4,2.663161E-4,0.36870706,0.05267244,9.878476,-33.608078,3.1921635,-70.216446,N/A,-2.2938592,0.15341434,88.48747,180.0
1002956329994,-0.0014815165,-0.002679939,-7.9894834E-4,0.39983168,0.016759412,9.873688,-33.608078,3.1921635,-70.216446,N/A,-2.2954032,0.1539636,88.48749,180.0
1002961328926,6.4901233E-4,5.158543E-4,2.663161E-4,0.41180268,0.0023942017,9.847352,-33.437466,3.2681317,-70.28727,N/A,-2.2954032,0.15396339,88.48749,180.0
1002966330391,-0.0014815165,-0.0016146746,0.0013315806,0.39025488,0.011971008,9.864111,-33.437466,3.2681317,-70.28727,N/A,-2.2946413,0.15350948,88.48749,180.0
1002971329309,-4.1625206E-4,-0.002679939,2.663161E-4,0.37349546,0.021547815,9.847352,-33.061268,3.6002002,-70.21418,N/A,-2.2946413,0.15350915,88.48747,180.0
1002976330749,-0.0014815165,0.0015811187,-0.0018642128,0.39025488,-0.0023942017,9.832987,-33.061268,3.6002002,-70.21418,N/A,-2.2933404,0.1521407,88.48743,180.0
1002981329655,-0.002546781,5.158543E-4,0.0013315806,0.41180268,-0.009576807,9.801862,-32.713318,4.0036902,-70.13879,N/A,-2.2933404,0.15214027,88.48741,180.0
1002986331069,-4.1625206E-4,-5.494101E-4,0.002396845,0.4189853,-0.0047884034,9.890448,-32.713318,4.0036902,-70.13879,N/A,-2.2938378,0.15295485,88.48746,180.0
1002991329947,-5.326322E-4,0.003611779,9.986854E-5,0.35673606,0.031124622,9.844957,-32.52197,4.212952,-70.24794,N/A,-2.2938378,0.15295452,88.48746,180.0
1002996331323,5.326322E-4,-6.492787E-4,0.0022303974,0.41180268,0.016759412,9.861717,-32.52197,4.212952,-70.24794,N/A,-2.292928,0.15336114,88.48747,180.0
1003001330248,-0.0015978967,0.0014812502,0.001165133,0.40701428,0.019153614,9.868899,-32.487835,4.2880263,-70.43107,N/A,-2.2929277,0.15336104,88.48747,180.0
1003006331641,5.326322E-4,0.003611779,9.986854E-5,0.3878607,0.059855044,9.797073,-32.487835,4.2880263,-70.43107,N/A,-2.2936864,0.15217096,88.48741,180.0
1003011330519,-0.0026631611,4.1598576E-4,0.001165133,0.40940848,0.007182605,9.859323,-32.632042,4.5216947,-70.397995,N/A,-2.2936866,0.15217085,88.48741,180.0
1003016331876,5.326322E-4,-6.492787E-4,0.001165133,0.3854665,-0.0047884034,9.844957,-32.632042,4.5216947,-70.397995,N/A,-2.2927701,0.15148869,88.48741,180.0
1003021330783,-5.326322E-4,0.0025465146,9.986854E-5,0.4165911,0.009576807,9.837775,-32.869987,4.8442345,-70.2014,N/A,-2.2927704,0.15148859,88.48741,180.0
1003026332162,-5.326322E-4,-0.0027798074,0.001165133,0.37110126,0.0,9.840169,-32.869987,4.8442345,-70.2014,N/A,-2.2933135,0.14923446,88.48732,180.0
1003031331077,0.0015978967,-6.492787E-4,0.0022303974,0.3854665,0.033518825,9.864111,-32.964565,5.115676,-70.06955,N/A,-2.293314,0.14923435,88.48732,180.0
1003036332431,-5.326322E-4,0.0014812502,0.001165133,0.38307226,0.04309563,9.749189,-32.964565,5.115676,-70.06955,N/A,-2.2927876,0.14835209,88.487274,180.0
1003041331342,5.326322E-4,-0.0027798074,0.001165133,0.4189853,0.021547815,9.837775,-32.82348,5.212477,-70.135765,N/A,-2.292788,0.14835176,88.487274,180.0
1003046332684,5.326322E-4,-6.492787E-4,-9.653959E-4,0.41180268,0.02873042,9.818622,-32.82348,5.212477,-70.135765,N/A,-2.2937825,0.14780553,88.48726,180.0
1003051331591,-5.326322E-4,0.0025465146,9.986854E-5,0.3878607,0.016759412,9.861717,-32.479004,5.169593,-70.21665,N/A,-2.2937827,0.14780532,88.48726,180.0
1003056332914,-0.0026631611,-0.0017145431,-9.653959E-4,0.3854665,0.02633622,9.856929,-32.479004,5.169593,-70.21665,N/A,-2.2941136,0.1483535,88.48729,180.0
1003061332991,-0.0015978967,-0.0017145431,-9.653959E-4,0.45010993,0.007182605,9.864111,-32.08331,5.231796,-70.09554,N/A,-2.2941136,0.14835317,88.48729,180.0
1003066334877,-5.326322E-4,4.1598576E-4,9.986854E-5,0.37349546,0.033518825,9.847352,-32.08331,5.231796,-70.09554,N/A,-2.2945771,0.14672942,88.48721,180.0
1003071334015,-0.0026631611,-0.0027798074,9.986854E-5,0.39743748,0.02873042,9.821015,-31.808298,5.0423694,-70.035545,N/A,-2.2945774,0.1467292,88.48721,180.0
1003076335411,5.326322E-4,4.1598576E-4,-9.653959E-4,0.39025488,0.047884032,9.868899,-31.808298,5.0423694,-70.035545,N/A,-2.2934036,0.14612466,88.48718,180.0
1003081334321,5.326322E-4,4.1598576E-4,-0.0020306604,0.39743748,0.045489833,9.830592,-31.689901,4.347143,-70.22446,N/A,-2.2934036,0.14612435,88.48717,180.0
1003086335598,-0.0015978967,-0.0017145431,9.986854E-5,0.37588966,0.019153614,9.76116,-31.689901,4.347143,-70.22446,N/A,-2.293999,0.14662233,88.48721,180.0
1003091334452,5.326322E-4,0.0014812502,-0.0020306604,0.40701428,0.016759412,9.876082,-31.684587,3.4811697,-70.517136,N/A,-2.293999,0.14662212,88.48721,180.0
1003096335704,5.326322E-4,0.0025465146,-9.653959E-4,0.40701428,0.074220255,9.871294,-31.684587,3.4811697,-70.517136,N/A,-2.2943752,0.14641997,88.4872,180.0
1003101333953,-0.0015978967,-0.0027798074,9.986854E-5,0.36631286,0.035913024,9.871294,-31.786299,2.6531138,-70.88307,N/A,-2.2943752,0.14641976,88.4872,180.0
1003106334903,-5.326322E-4,0.0014812502,0.0022303974,0.45250413,0.035913024,9.813833,-31.786299,2.6531138,-70.88307,N/A,-2.2959473,0.1458047,88.48718,180.0
1003111333119,5.326322E-4,4.1598576E-4,9.986854E-5,0.37588966,0.079008654,9.861717,-32.01549,2.0887442,-71.24867,N/A,-2.295947,0.1458046,88.48717,180.0
1003116333159,-0.0015978967,-0.0017145431,0.001165133,0.40940848,0.038307227,9.854534,-32.01549,2.0887442,-71.24867,N/A,-2.2953172,0.14621031,88.48718,180.0
1003121330822,5.326322E-4,0.003611779,-9.653959E-4,0.4213795,0.011971008,9.85214,-32.237926,2.0144196,-71.36359,N/A,-2.2953174,0.14620999,88.48718,180.0
1003126330641,-5.326322E-4,0.0014812502,9.986854E-5,0.3854665,0.047884032,9.866506,-32.237926,2.0144196,-71.36359,N/A,-2.2952325,0.14770539,88.48724,180.0
1003131328174,-0.0037284256,-0.0027798074,0.001165133,0.37110126,-0.007182605,9.794679,-32.316597,2.240813,-71.150444,N/A,-2.295233,0.14770529,88.48724,180.0
1003136327943,-5.326322E-4,0.0014812502,9.986854E-5,0.39504328,0.062249243,9.878476,-32.316597,2.240813,-71.150444,N/A,-2.2950702,0.14717443,88.48723,180.0
1003141325470,-5.326322E-4,4.1598576E-4,0.001165133,0.40462008,0.01436521,9.91439,-32.32588,2.4249692,-70.79312,N/A,-2.2950702,0.14717412,88.48723,180.0
1003146326060,-0.0026631611,-0.0017145431,9.986854E-5,0.4165911,0.035913024,9.811439,-32.32588,2.4249692,-70.79312,N/A,-2.2944388,0.14923257,88.48732,180.0
1003151324624,-0.0015978967,-6.492787E-4,-9.653959E-4,0.3854665,0.02873042,9.880871,-32.30019,2.4856892,-70.48964,N/A,-2.2944388,0.14923234,88.487305,180.0
1003156325738,-0.0015978967,4.1598576E-4,9.986854E-5,0.36152446,0.033518825,9.844957,-32.30019,2.4856892,-70.48964,N/A,-2.2958167,0.15144265,88.4874,180.0
1003161324562,5.326322E-4,-0.0017145431,0.001165133,0.4189853,-0.04309563,9.837775,-32.262875,2.5051293,-70.33134,N/A,-2.2958167,0.15144244,88.4874,180.0
1003166325778,0.0015978967,0.0025465146,0.0022303974,0.4237737,0.033518825,9.782708,-32.262875,2.5051293,-70.33134,N/A,-2.2972302,0.1513594,88.48741,180.0
1003171324660,-5.326322E-4,-6.492787E-4,0.0032956619,0.3854665,0.05746084,9.880871,-32.33875,2.5900848,-70.340515,N/A,-2.2972307,0.15135929,88.48741,180.0
1003176325897,-5.326322E-4,-0.0027798074,0.0022303974,0.37588966,0.023942016,9.878476,-32.33875,2.5900848,-70.340515,N/A,-2.2960947,0.15094379,88.4874,180.0
1003181324787,5.326322E-4,0.003611779,0.001165133,0.3878607,0.02633622,9.801862,-32.483353,2.8305526,-70.427864,N/A,-2.2960947,0.15094346,88.4874,180.0
1003186326017,-5.326322E-4,0.0014812502,0.001165133,0.35913026,0.06943185,9.878476,-32.483353,2.8305526,-70.427864,N/A,-2.2962883,0.15177754,88.48741,180.0
1003191324853,-0.0037284256,-6.492787E-4,9.986854E-5,0.4333505,0.007182605,9.890448,-32.66927,3.03088,-70.59464,N/A,-2.2962887,0.15177743,88.48741,180.0
1003196326061,5.326322E-4,4.1598576E-4,-9.653959E-4,0.39264908,0.016759412,9.832987,-32.66927,3.03088,-70.59464,N/A,-2.2967026,0.15219212,88.48743,180.0
1003201324935,-0.0015978967,0.0014812502,-9.653959E-4,0.39504328,0.009576807,9.880871,-32.904926,3.0387626,-70.83315,N/A,-2.2967026,0.15219201,88.48743,180.0
1003206326127,5.326322E-4,-6.492787E-4,0.0022303974,0.3878607,0.02633622,9.866506,-32.904926,3.0387626,-70.83315,N/A,-2.296395,0.14999771,88.48735,180.0
1003211324937,0.0026631611,0.003611779,9.986854E-5,0.3854665,0.0023942017,9.923966,-33.021183,3.1387546,-70.93251,N/A,-2.296395,0.1499974,88.48735,180.0
1003216326098,-0.0015978967,-0.0027798074,0.0022303974,0.38307226,0.02873042,9.801862,-33.021183,3.1387546,-70.93251,N/A,-2.2971067,0.1513583,88.48741,180.0
1003221324330,-5.326322E-4,-0.0017145431,0.001165133,0.37588966,0.031124622,9.880871,-32.968323,3.4410992,-70.886345,N/A,-2.2971067,0.1513583,88.48741,180.0
1003226325187,0.0015978967,0.0014812502,-9.653959E-4,0.35434186,0.04309563,9.80665,-32.968323,3.4410992,-70.886345,N/A,-2.2961922,0.15127854,88.48741,180.0
1003231323835,0.0015978967,-6.492787E-4,9.986854E-5,0.39743748,0.007182605,9.864111,-32.845158,3.8173497,-70.81695,N/A,-2.2961922,0.15127844,88.48741,180.0
1003236324887,-0.0026631611,-6.492787E-4,9.986854E-5,0.4357447,0.045489833,9.89763,-32.845158,3.8173497,-70.81695,N/A,-2.296185,0.15211666,88.48743,180.0
1003241323645,0.0015978967,0.0014812502,-0.0020306604,0.4165911,0.009576807,9.907207,-32.72022,4.2212234,-70.74276,N/A,-2.2961855,0.15211633,88.48743,180.0
1003246324750,5.326322E-4,0.0014812502,9.986854E-5,0.39743748,-0.011971008,9.861717,-32.72022,4.2212234,-70.74276,N/A,-2.2960777,0.15117963,88.48741,180.0
1003251323527,-0.0026631611,-0.0017145431,0.001165133,0.40222588,0.031124622,9.844957,-32.634018,4.3133736,-70.64385,N/A,-2.2960775,0.15117963,88.48741,180.0
1003256324634,-5.326322E-4,0.0014812502,9.986854E-5,0.39983168,0.047884032,9.854534,-32.634018,4.3133736,-70.64385,N/A,-2.2953572,0.1503395,88.487366,180.0
1003261323414,-5.326322E-4,4.1598576E-4,0.0022303974,0.37828386,0.019153614,9.830592,-32.61307,3.844976,-70.58241,N/A,-2.2953572,0.15033971,88.48735,180.0
1003266324509,0.0015978967,0.0014812502,0.0022303974,0.37588966,0.019153614,9.840169,-32.61307,3.844976,-70.58241,N/A,-2.2943015,0.15059283,88.48738,180.0
1003271323278,5.326322E-4,0.003611779,9.986854E-5,0.40940848,0.016759412,9.902418,-32.731358,3.268398,-70.61785,N/A,-2.2943015,0.15059252,88.487366,180.0
1003276324373,5.326322E-4,-0.0017145431,0.001165133,0.39504328,0.038307227,9.866506,-32.731358,3.268398,-70.61785,N/A,-2.2930222,0.15052009,88.487366,180.0
1003281323168,-5.326322E-4,4.1598576E-4,-9.653959E-4,0.41180268,0.033518825,9.849746,-32.922424,2.9918349,-70.61087,N/A,-2.2930226,0.15051986,88.487366,180.0
1003286323975,5.326322E-4,0.0014812502,-9.653959E-4,0.4213795,0.04070143,9.828198,-32.922424,2.9918349,-70.61087,N/A,-2.2950819,0.15060809,88.4874,180.0
1003291322614,-5.326322E-4,-6.492787E-4,-9.653959E-4,0.4141969,0.055066638,9.835381,-32.92484,3.0469224,-70.55533,N/A,-2.2950816,0.15060766,88.4874,180.0
1003296323743,5.326322E-4,4.1598576E-4,0.001165133,0.41180268,-0.019153614,9.763555,-32.92484,3.0469224,-70.55533,N/A,-2.2954085,0.14946017,88.487335,180.0
1003301322542,-0.0015978967,0.0014812502,9.986854E-5,0.40222588,-0.031124622,9.868899,-32.755028,3.3311536,-70.59893,N/A,-2.2954087,0.14945972,88.48732,180.0
1003306323603,5.326322E-4,-6.492787E-4,0.001165133,0.39743748,0.01436521,9.866506,-32.755028,3.3311536,-70.59893,N/A,-2.2950075,0.14999083,88.48735,180.0
1003311322414,-1.4993596E-4,0.002330266,-0.003495399,0.35673606,0.011971008,9.919178,-32.603386,3.5275156,-70.70353,N/A,-2.2950077,0.14999051,88.48735,180.0
1003316323475,-1.4993596E-4,0.002330266,-0.003495399,0.40701428,0.035913024,9.871294,-32.453323,3.3980746,-70.927895,N/A,-2.2947898,0.1494273,88.487335,180.0
